instance_id,source_image_id,true_class_id,true_label,predicted_class_id,predicted_label,correct,logit_craze,logit_corrosion,logit_surface_injure,logit_thunderstrike,logit_crack,logit_hide_craze
257_0,257,2,surface_injure,2,surface_injure,True,-1.4998598098754883,2.6232850551605225,5.26399040222168,-1.834546685218811,-3.602550506591797,-2.571789503097534
257_1,257,2,surface_injure,2,surface_injure,True,-2.7606756687164307,1.5085079669952393,3.193711042404175,-2.3621392250061035,-0.9850591421127319,0.45271775126457214
269_0,269,4,crack,4,crack,True,-0.28749188780784607,-1.9626058340072632,-0.9613751769065857,-1.766320824623108,7.807054042816162,-1.3371639251708984
273_0,273,3,thunderstrike,3,thunderstrike,True,0.004629737697541714,-2.916120767593384,1.4028400182724,2.9839766025543213,-3.5984771251678467,0.8030757904052734
273_1,273,2,surface_injure,2,surface_injure,True,-2.4627113342285156,-1.433967113494873,6.8547563552856445,-0.6916791200637817,-1.2488402128219604,-1.0564287900924683
276_0,276,5,hide_craze,5,hide_craze,True,-1.4001582860946655,2.221402883529663,0.22134649753570557,0.5176186561584473,-4.535344123840332,3.7374343872070312
276_1,276,5,hide_craze,5,hide_craze,True,-1.8307268619537354,1.3275541067123413,0.14390558004379272,-1.258203387260437,-4.476942539215088,5.694143772125244
284_0,284,5,hide_craze,5,hide_craze,True,-1.793796181678772,-0.2577008903026581,-0.46521204710006714,-2.4518635272979736,-3.219963788986206,7.163459300994873
285_0,285,2,surface_injure,2,surface_injure,True,-1.8676042556762695,-2.025679349899292,6.834512710571289,-0.8355303406715393,-1.1383336782455444,-1.6303400993347168
285_1,285,2,surface_injure,2,surface_injure,True,-1.5391275882720947,-0.9079280495643616,3.5644137859344482,-1.1963167190551758,-1.324182152748108,0.8489290475845337
318_0,318,4,crack,4,crack,True,-1.0329153537750244,-1.8329076766967773,-2.1730470657348633,-2.548729658126831,8.888357162475586,-0.6747040748596191
322_0,322,1,corrosion,1,corrosion,True,0.23446124792099,7.5929789543151855,-1.3325128555297852,-3.782649278640747,-4.628683567047119,0.9913138151168823
323_0,323,1,corrosion,2,surface_injure,False,-3.817181348800659,-1.7837172746658325,5.477691650390625,-0.8059025406837463,-2.8341238498687744,1.9943429231643677
326_0,326,2,surface_injure,2,surface_injure,True,-1.4484388828277588,-1.7258918285369873,3.943845510482788,-1.6621572971343994,-1.4074538946151733,1.7729828357696533
326_1,326,0,craze,5,hide_craze,False,1.1742401123046875,0.4357299208641052,1.4373000860214233,-3.036857843399048,-1.750533938407898,1.9661487340927124
332_0,332,2,surface_injure,5,hide_craze,False,0.7179576754570007,-0.6288754343986511,1.5392764806747437,1.042464256286621,-4.145984649658203,2.5554239749908447
363_0,363,2,surface_injure,2,surface_injure,True,-1.2974900007247925,-1.3209419250488281,5.533672332763672,-2.6170783042907715,-2.9084019660949707,1.925796389579773
370_0,370,1,corrosion,1,corrosion,True,-1.0952131748199463,5.6415114402771,-1.0842851400375366,-0.4133945107460022,-2.979172945022583,-0.027942614629864693
370_1,370,1,corrosion,5,hide_craze,False,0.735965371131897,0.9830516576766968,-0.6672294735908508,-0.5267598032951355,-1.81394362449646,1.6497429609298706
370_2,370,1,corrosion,1,corrosion,True,0.42676979303359985,3.9872779846191406,-0.25624221563339233,-2.7746732234954834,-3.851691722869873,0.30404967069625854
373_0,373,1,corrosion,1,corrosion,True,0.2638503611087799,3.7391748428344727,-0.3395830988883972,-2.327056884765625,0.36981001496315,-1.8086826801300049
379_0,379,5,hide_craze,5,hide_craze,True,3.2334096431732178,-1.973442792892456,-2.592276096343994,-4.503564357757568,-3.6750967502593994,5.71966028213501
379_1,379,5,hide_craze,5,hide_craze,True,1.8098375797271729,-0.5636305809020996,-2.203916549682617,-2.3220014572143555,0.20366054773330688,1.865330696105957
388_0,388,5,hide_craze,5,hide_craze,True,0.6135677099227905,-2.8235933780670166,-1.8940695524215698,-2.117234945297241,-0.611355721950531,5.889523506164551
389_0,389,4,crack,4,crack,True,1.5393568277359009,-2.0154168605804443,0.7067094445228577,-3.464885711669922,3.540395498275757,-1.5728909969329834
390_0,390,1,corrosion,2,surface_injure,False,-3.642341375350952,3.4747092723846436,3.9894790649414062,-0.8487858176231384,-4.74102258682251,0.9141480922698975
394_0,394,4,crack,4,crack,True,1.2837021350860596,-1.8507611751556396,-2.1971940994262695,-3.1672418117523193,7.259039402008057,-0.5817705988883972
405_0,405,1,corrosion,1,corrosion,True,-3.383155107498169,5.3762993812561035,-0.7003630995750427,-1.8662396669387817,-2.4963629245758057,2.3562564849853516
407_0,407,2,surface_injure,2,surface_injure,True,-2.9503731727600098,-1.9748377799987793,8.723876953125,-1.2857517004013062,-3.0613744258880615,-2.2157137393951416
408_0,408,1,corrosion,1,corrosion,True,3.2515299320220947,3.646263837814331,-1.3539572954177856,-3.2460110187530518,-2.481825113296509,0.5937116146087646
408_1,408,1,corrosion,1,corrosion,True,0.762553334236145,4.47387170791626,1.0850392580032349,-1.682693600654602,-3.482830762863159,-2.8853719234466553
410_0,410,1,corrosion,1,corrosion,True,1.362673282623291,2.8203141689300537,-2.1430883407592773,-2.8282244205474854,-2.1484901905059814,2.262427568435669
410_1,410,1,corrosion,1,corrosion,True,2.4074668884277344,2.724431276321411,-1.2223433256149292,-3.749058961868286,-1.8633155822753906,0.30291566252708435
432_0,432,2,surface_injure,2,surface_injure,True,-1.1110140085220337,-1.6250684261322021,6.021367073059082,-1.6213849782943726,-1.0107084512710571,-1.470677375793457
438_0,438,5,hide_craze,5,hide_craze,True,-1.0269808769226074,-1.6144685745239258,-1.3654781579971313,-0.8777331709861755,-0.24688461422920227,4.85147762298584
440_0,440,4,crack,4,crack,True,-0.20554782450199127,-0.8924463987350464,-2.0108368396759033,-2.4030916690826416,5.077735424041748,0.23616701364517212
447_0,447,4,crack,4,crack,True,0.7287342548370361,-1.0144777297973633,-1.5875355005264282,-2.1224873065948486,6.714120388031006,-1.254632592201233
447_1,447,4,crack,4,crack,True,0.2565840780735016,-0.48151564598083496,-1.911872148513794,-1.9481970071792603,6.429035663604736,-1.1516270637512207
451_0,451,1,corrosion,1,corrosion,True,-1.7762296199798584,3.4920108318328857,-0.33190029859542847,-2.2351741790771484,0.989366888999939,-0.7686628699302673
457_0,457,5,hide_craze,1,corrosion,False,-1.1858656406402588,1.3215981721878052,1.317017912864685,0.07537563890218735,-1.908025860786438,-0.6762659549713135
457_1,457,5,hide_craze,5,hide_craze,True,-1.5960414409637451,-1.3344913721084595,-0.6623424887657166,-1.401409387588501,-0.6550437211990356,5.230165004730225
457_2,457,5,hide_craze,5,hide_craze,True,-0.488321453332901,-3.0716001987457275,-2.258265495300293,-2.613440752029419,-0.7907793521881104,7.606756687164307
464_0,464,0,craze,0,craze,True,3.336235523223877,-0.9057186245918274,1.3951163291931152,-2.352393865585327,-1.0857155323028564,-1.6378934383392334
464_1,464,5,hide_craze,2,surface_injure,False,-2.0236976146698,-1.3844189643859863,3.5330424308776855,0.3360667824745178,-0.7787888050079346,-0.2886412441730499
469_0,469,0,craze,0,craze,True,7.857263088226318,-2.415205240249634,-3.1018874645233154,-5.3559746742248535,-0.02290218509733677,-0.4615319073200226
473_0,473,4,crack,4,crack,True,0.1667240709066391,-0.9325955510139465,-1.994408130645752,-2.422813892364502,6.537729740142822,-0.14056000113487244
476_0,476,2,surface_injure,2,surface_injure,True,-0.9743660688400269,-0.9405775666236877,1.950762391090393,-1.214394211769104,-0.7893807291984558,0.8563608527183533
479_0,479,2,surface_injure,2,surface_injure,True,-0.03333021700382233,-3.6576764583587646,4.504392623901367,3.8067145347595215,-2.615912675857544,-3.39650559425354
479_1,479,3,thunderstrike,2,surface_injure,False,-2.995581865310669,-1.2120903730392456,2.6733691692352295,2.2943460941314697,-2.3301944732666016,0.4805011451244354
501_0,501,1,corrosion,1,corrosion,True,-2.1645195484161377,8.48021125793457,-0.8706583976745605,-2.3497021198272705,-5.8813629150390625,0.428873211145401
505_0,505,1,corrosion,1,corrosion,True,-2.9758994579315186,6.3798675537109375,0.18977516889572144,-1.064281940460205,-6.027422904968262,1.5452032089233398
511_0,511,5,hide_craze,4,crack,False,-1.2311115264892578,-2.585909128189087,0.22176256775856018,-2.16794490814209,2.976588249206543,2.7430737018585205
511_1,511,5,hide_craze,5,hide_craze,True,-1.1293668746948242,-2.14522385597229,-0.004897560458630323,-2.375706911087036,2.330718755722046,3.5245847702026367
521_0,521,1,corrosion,5,hide_craze,False,-3.52268385887146,1.699009656906128,0.8989802002906799,-1.6166038513183594,-2.690077066421509,4.180537700653076
521_1,521,1,corrosion,5,hide_craze,False,-3.9995157718658447,1.054366111755371,1.8955527544021606,-2.0128166675567627,-3.1342837810516357,4.897449493408203
541_0,541,5,hide_craze,5,hide_craze,True,-1.2780972719192505,-1.8854440450668335,-1.571402907371521,-3.2859175205230713,-0.9220463037490845,7.638649940490723
546_0,546,1,corrosion,2,surface_injure,False,-4.211119174957275,2.3244054317474365,3.7979259490966797,-0.7247774004936218,-4.166624546051025,0.13244645297527313
546_1,546,1,corrosion,5,hide_craze,False,-1.3200966119766235,1.1473126411437988,-0.0023740341421216726,-2.7978317737579346,-3.6965088844299316,5.710537433624268
546_2,546,1,corrosion,5,hide_craze,False,-4.386772155761719,4.038130283355713,2.3206584453582764,-2.9210073947906494,-5.983428478240967,5.737582683563232
563_0,563,0,craze,0,craze,True,9.0149507522583,-1.1286529302597046,0.24412068724632263,-5.224522590637207,-2.2949445247650146,-2.6082234382629395
566_0,566,1,corrosion,1,corrosion,True,-3.653284788131714,6.559930324554443,-1.439286470413208,-0.4919138252735138,-3.133061647415161,0.4414322078227997
569_0,569,5,hide_craze,5,hide_craze,True,1.7269339561462402,-1.7866365909576416,-3.9126033782958984,-4.435824394226074,-0.6064906120300293,6.954973220825195
574_0,574,0,craze,0,craze,True,5.659999370574951,0.16633962094783783,-2.9900052547454834,-2.564969301223755,-1.3209198713302612,-0.3984193503856659
580_0,580,0,craze,0,craze,True,5.656859397888184,1.098426103591919,1.4152100086212158,-4.85640811920166,-3.459423780441284,-2.1198689937591553
591_0,591,3,thunderstrike,2,surface_injure,False,-0.8681840300559998,1.0713587999343872,4.3433122634887695,2.716552972793579,-4.409855842590332,-2.933870553970337
591_1,591,2,surface_injure,2,surface_injure,True,-1.531068205833435,1.3193926811218262,7.287485122680664,-0.8304802775382996,-3.6000521183013916,-1.991347312927246
591_2,591,2,surface_injure,2,surface_injure,True,-0.8391551971435547,1.9119189977645874,4.028382301330566,0.7146120667457581,-3.5740432739257812,-2.4535553455352783
597_0,597,5,hide_craze,5,hide_craze,True,-0.6608065962791443,0.8456079363822937,-1.3042066097259521,-1.3550065755844116,-5.6616668701171875,7.059223651885986
598_0,598,1,corrosion,1,corrosion,True,1.1650772094726562,3.231588125228882,-1.9783490896224976,-5.40342378616333,-0.11321698874235153,0.6378940343856812
598_1,598,1,corrosion,1,corrosion,True,-2.8436262607574463,4.730032444000244,0.5165120959281921,-1.1001595258712769,-1.084183692932129,0.4725724160671234
600_0,600,5,hide_craze,5,hide_craze,True,0.4290684759616852,-0.3796190023422241,-1.1571385860443115,-2.0012576580047607,0.8995717167854309,1.913564682006836
610_0,610,5,hide_craze,5,hide_craze,True,-3.0215816497802734,-1.2779163122177124,-0.13315199315547943,-1.4880439043045044,-1.6939785480499268,6.114482402801514
623_0,623,5,hide_craze,5,hide_craze,True,-1.5391278266906738,-2.211233377456665,-0.6593421697616577,-2.2411675453186035,-0.11255385726690292,6.825151443481445
623_1,623,2,surface_injure,5,hide_craze,False,-0.07006825506687164,0.01726405881345272,0.1082243099808693,-4.0447611808776855,0.37377429008483887,2.41625714302063
633_0,633,5,hide_craze,5,hide_craze,True,-0.14169995486736298,-1.6151444911956787,-1.6848949193954468,-2.126967668533325,-2.9107580184936523,7.140732765197754
642_0,642,5,hide_craze,5,hide_craze,True,-2.0258963108062744,-2.0993270874023438,1.902620553970337,-2.22398042678833,-1.0387192964553833,3.8416025638580322
642_1,642,2,surface_injure,2,surface_injure,True,-3.545140504837036,-0.3516444265842438,5.542768478393555,-1.9834903478622437,-2.0668728351593018,2.5414767265319824
643_0,643,5,hide_craze,5,hide_craze,True,-1.7383174896240234,-2.3929169178009033,2.6579480171203613,-0.7164180874824524,-2.3996012210845947,4.34400749206543
650_0,650,1,corrosion,1,corrosion,True,1.263359785079956,6.854550838470459,-1.8253668546676636,-4.412027835845947,-2.7757325172424316,0.028998499736189842
655_0,655,5,hide_craze,5,hide_craze,True,-2.046781301498413,-1.5352582931518555,-0.15964289009571075,-1.9914294481277466,-0.2658076584339142,5.8665337562561035
658_0,658,1,corrosion,5,hide_craze,False,-0.3355874717235565,-0.1730756014585495,-0.3709554672241211,-3.3513524532318115,1.4515116214752197,2.1748645305633545
663_0,663,5,hide_craze,5,hide_craze,True,0.22078321874141693,-3.735032320022583,-2.7649528980255127,-2.3059818744659424,-0.3859851360321045,5.743492603302002
671_0,671,5,hide_craze,5,hide_craze,True,-1.727270483970642,-3.3057005405426025,-1.8101345300674438,-2.9873340129852295,2.02258563041687,7.444464206695557
671_1,671,2,surface_injure,5,hide_craze,False,-0.38799455761909485,-1.5966607332229614,0.3363472521305084,-2.0453333854675293,-1.3478318452835083,5.352564811706543
677_0,677,5,hide_craze,5,hide_craze,True,-0.6489869356155396,-2.4345221519470215,-0.1444479525089264,-1.0432889461517334,-2.5369813442230225,5.300050258636475
686_0,686,3,thunderstrike,3,thunderstrike,True,-2.9919002056121826,1.40338933467865,0.6635984778404236,6.834967613220215,-5.011301517486572,-3.12341570854187
689_0,689,2,surface_injure,2,surface_injure,True,-0.6099314093589783,-1.288901925086975,4.6824049949646,-2.104905605316162,0.6114746928215027,-1.9470419883728027
689_1,689,2,surface_injure,2,surface_injure,True,-0.7416237592697144,-2.3618338108062744,8.283995628356934,0.26313093304634094,-2.2736728191375732,-3.118779420852661
689_2,689,2,surface_injure,2,surface_injure,True,-2.8307571411132812,-2.120819091796875,3.4039831161499023,2.9364612102508545,-1.971225380897522,-1.6680147647857666
689_3,689,2,surface_injure,2,surface_injure,True,-1.7169909477233887,-2.127669334411621,4.950967788696289,-1.0962997674942017,0.12085447460412979,-1.2247174978256226
696_0,696,5,hide_craze,5,hide_craze,True,-1.668666958808899,-1.5138972997665405,-1.7819180488586426,-3.930799722671509,0.8516873121261597,7.6670942306518555
696_1,696,5,hide_craze,5,hide_craze,True,0.49992263317108154,-1.2789939641952515,-1.664695143699646,-4.3538498878479,1.2587424516677856,4.065375328063965
699_0,699,3,thunderstrike,3,thunderstrike,True,1.9274908304214478,-2.937926769256592,-1.0504122972488403,4.552649974822998,-2.23254656791687,-2.6379177570343018
701_0,701,0,craze,0,craze,True,6.250887870788574,-2.5093348026275635,0.7908104062080383,-2.845660924911499,-0.19879482686519623,-1.2722461223602295
704_0,704,1,corrosion,5,hide_craze,False,-1.7842280864715576,2.074448585510254,-0.7515692114830017,-4.816259384155273,-2.3878536224365234,4.054396152496338
721_0,721,5,hide_craze,5,hide_craze,True,-1.3965625762939453,-0.5604868531227112,1.6453081369400024,-0.9912237524986267,-1.3309475183486938,2.5118649005889893
824_0,824,0,craze,0,craze,True,4.324856758117676,-0.8026390671730042,-0.5799005627632141,-2.9351184368133545,0.06538235396146774,-0.5999032855033875
863_0,863,3,thunderstrike,3,thunderstrike,True,-0.4077777564525604,-3.185018301010132,-0.12020748108625412,7.18989372253418,-2.1273000240325928,-4.759881496429443
864_0,864,2,surface_injure,2,surface_injure,True,-3.4805705547332764,1.5556361675262451,6.140839099884033,0.45891517400741577,-4.679769992828369,-0.1291758418083191
875_0,875,5,hide_craze,5,hide_craze,True,-0.01879095286130905,-1.6375105381011963,-3.1660382747650146,-2.223903179168701,-1.656342625617981,7.529322624206543
875_1,875,5,hide_craze,5,hide_craze,True,0.009198359213769436,-2.1765942573547363,-2.528453826904297,-1.1329787969589233,0.31900936365127563,4.673763751983643
1017_0,1017,5,hide_craze,5,hide_craze,True,-0.016202926635742188,-0.7839959263801575,0.8521477580070496,-2.7596757411956787,-2.8840229511260986,6.152382850646973
1017_1,1017,5,hide_craze,5,hide_craze,True,-1.812921404838562,0.4952930808067322,-0.7432342767715454,-3.559828519821167,-3.05529522895813,7.1626057624816895
